fdc_id;name_de;name_en;brand;ingredients_en;kcal;protein;carbs;sugar;fat;satfat;fiber;salt;micronutrients_json
169732;Glasnudeln;Noodles, egg, enriched, cooked;;;138;4.54;25.16;0.4;2.07;0.419;1.2;0.013;"{""calcium"":12.0,""eisen"":1.47,""kalium"":38.0,""kupfer"":0.098,""magnesium"":21.0,""mangan"":0.315,""natrium"":5.0,""phosphor"":76.0,""selen"":23.9,""vitamin_a"":6.0,""vitamin_b1"":0.289,""vitamin_b12"":0.09,""vitamin_b2"":0.136,""vitamin_b3"":2.077,""vitamin_b5"":0.263,""vitamin_b6"":0.046,""vitamin_b9"":84.0,""vitamin_c"":0.0,""vitamin_d"":0.1,""vitamin_e"":0.17,""vitamin_k"":0.0,""zink"":0.65}"
169742;Reisnudeln;Rice noodles, dry;;;364;5.95;80.18;0.12;0.56;0.153;1.6;0.455;"{""calcium"":18.0,""eisen"":0.7,""kalium"":30.0,""kupfer"":0.078,""magnesium"":12.0,""mangan"":0.498,""natrium"":182.0,""phosphor"":153.0,""selen"":15.1,""vitamin_a"":0.0,""vitamin_b1"":0.031,""vitamin_b12"":0.0,""vitamin_b2"":0.017,""vitamin_b3"":0.221,""vitamin_b5"":0.051,""vitamin_b6"":0.015,""vitamin_b9"":3.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.11,""vitamin_k"":0.0,""zink"":0.74}"
169731;Eiernudeln;Noodles, egg, dry, enriched;;;384;14.16;71.27;1.88;4.44;1.18;3.3;0.053;"{""calcium"":35.0,""eisen"":4.01,""kalium"":244.0,""kupfer"":0.297,""magnesium"":58.0,""mangan"":0.855,""natrium"":21.0,""phosphor"":241.0,""selen"":78.8,""vitamin_a"":17.0,""vitamin_b1"":1.133,""vitamin_b12"":0.29,""vitamin_b2"":0.426,""vitamin_b3"":8.387,""vitamin_b5"":0.912,""vitamin_b6"":0.216,""vitamin_b9"":230.0,""vitamin_c"":0.0,""vitamin_d"":0.3,""vitamin_e"":0.37,""vitamin_k"":0.5,""zink"":1.92}"
168906;Soba Nudeln;Noodles, japanese, soba, dry;;;336;14.38;74.62;0;0.71;0.136;0;1.98;"{""calcium"":35.0,""eisen"":2.7,""kalium"":252.0,""kupfer"":0.23,""magnesium"":95.0,""mangan"":1.291,""natrium"":792.0,""phosphor"":254.0,""vitamin_a"":0.0,""vitamin_b1"":0.48,""vitamin_b12"":0.0,""vitamin_b2"":0.13,""vitamin_b3"":3.21,""vitamin_b5"":0.954,""vitamin_b6"":0.24,""vitamin_b9"":60.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""zink"":1.71}"
168905;Chow-Mein-Nudeln (chinesisch);Noodles, chinese, chow mein;;;471;10.88;63.64;0;21.24;6.738;6.7;2.165;"{""calcium"":0.0,""eisen"":6.43,""kalium"":103.0,""kupfer"":0.124,""magnesium"":19.0,""mangan"":0.577,""natrium"":866.0,""phosphor"":98.0,""selen"":28.5,""vitamin_a"":0.0,""vitamin_b1"":0.567,""vitamin_b12"":0.0,""vitamin_b2"":0.397,""vitamin_b3"":4.717,""vitamin_b6"":0.043,""vitamin_b9"":125.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.83,""vitamin_k"":5.3,""zink"":0.81}"
169755;Ramen Nudeln;Noodles, egg, dry, unenriched;;;384;14.16;71.27;1.88;4.44;1.18;3.3;0.053;"{""calcium"":35.0,""eisen"":1.9,""kalium"":244.0,""kupfer"":0.297,""magnesium"":58.0,""mangan"":0.855,""natrium"":21.0,""phosphor"":241.0,""selen"":78.8,""vitamin_a"":17.0,""vitamin_b1"":0.17,""vitamin_b12"":0.29,""vitamin_b2"":0.09,""vitamin_b3"":2.1,""vitamin_b5"":0.912,""vitamin_b6"":0.216,""vitamin_b9"":29.0,""vitamin_c"":0.0,""vitamin_d"":0.3,""vitamin_e"":0.37,""vitamin_k"":0.5,""zink"":1.92}"
171714;Brotfrucht roh;Breadfruit, raw;;;103;1.07;27.12;11;0.23;0.048;4.9;0.005;"{""calcium"":17.0,""eisen"":0.54,""kalium"":490.0,""kupfer"":0.084,""magnesium"":25.0,""mangan"":0.06,""natrium"":2.0,""phosphor"":30.0,""selen"":0.6,""vitamin_a"":0.0,""vitamin_b1"":0.11,""vitamin_b12"":0.0,""vitamin_b2"":0.03,""vitamin_b3"":0.9,""vitamin_b5"":0.457,""vitamin_b6"":0.1,""vitamin_b9"":14.0,""vitamin_c"":29.0,""vitamin_d"":0.0,""vitamin_e"":0.1,""vitamin_k"":0.5,""zink"":0.12}"
172094;Tortellini;Tortellini, pasta with cheese filling, fresh-refrigerated, as purchased;;;307;13.5;47;0.95;7.23;3.6;1.9;1.015;"{""calcium"":152.0,""eisen"":1.5,""kalium"":89.0,""kupfer"":0.08,""magnesium"":21.0,""natrium"":406.0,""phosphor"":212.0,""selen"":23.9,""vitamin_a"":38.0,""vitamin_b1"":0.313,""vitamin_b12"":0.16,""vitamin_b2"":0.31,""vitamin_b3"":2.696,""vitamin_b6"":0.043,""vitamin_b9"":74.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.16,""vitamin_k"":1.3,""zink"":1.02}"
168894;Weizenmehl Type 405;Wheat flour, white, all-purpose, enriched, bleached;;;364;10.33;76.31;0.27;0.98;0.155;2.7;0.005;"{""calcium"":15.0,""eisen"":4.64,""kalium"":107.0,""kupfer"":0.144,""magnesium"":22.0,""mangan"":0.682,""natrium"":2.0,""phosphor"":108.0,""selen"":33.9,""vitamin_a"":0.0,""vitamin_b1"":0.785,""vitamin_b12"":0.0,""vitamin_b2"":0.494,""vitamin_b3"":5.904,""vitamin_b5"":0.438,""vitamin_b6"":0.044,""vitamin_b9"":183.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.06,""vitamin_k"":0.3,""zink"":0.7}"
168944;Weizenmehl Vollkorn;Wheat flour, whole-grain, soft wheat;;;332;9.61;74.48;1.02;1.95;0.43;13.1;0.008;"{""calcium"":33.0,""eisen"":3.71,""kalium"":394.0,""kupfer"":0.475,""magnesium"":117.0,""mangan"":3.399,""natrium"":3.0,""phosphor"":323.0,""selen"":12.7,""vitamin_a"":0.0,""vitamin_b1"":0.297,""vitamin_b2"":0.188,""vitamin_b3"":5.347,""vitamin_b5"":1.011,""vitamin_b6"":0.191,""vitamin_b9"":28.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.53,""vitamin_k"":1.9,""zink"":2.96}"
169746;Dinkelmehl;Spelt, cooked;;;127;5.5;26.44;0;0.85;0;3.9;0.013;"{""calcium"":10.0,""eisen"":1.67,""kalium"":143.0,""kupfer"":0.215,""magnesium"":49.0,""mangan"":1.091,""natrium"":5.0,""phosphor"":150.0,""selen"":4.0,""vitamin_a"":0.0,""vitamin_b1"":0.103,""vitamin_b12"":0.0,""vitamin_b2"":0.03,""vitamin_b3"":2.57,""vitamin_b6"":0.08,""vitamin_b9"":13.0,""vitamin_c"":0.0,""vitamin_e"":0.26,""zink"":1.25}"
168885;Roggenmehl;Rye flour, dark;;;325;15.91;68.63;2.31;2.22;0.269;23.8;0.005;"{""calcium"":37.0,""eisen"":4.97,""kalium"":717.0,""kupfer"":0.56,""magnesium"":160.0,""mangan"":6.062,""natrium"":2.0,""phosphor"":499.0,""selen"":18.0,""vitamin_a"":1.0,""vitamin_b1"":0.316,""vitamin_b12"":0.0,""vitamin_b2"":0.251,""vitamin_b3"":4.27,""vitamin_b5"":1.456,""vitamin_b6"":0.443,""vitamin_b9"":33.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":2.73,""vitamin_k"":5.9,""zink"":5.04}"
169741;Hafermehl;Oat flour, partially debranned;;;404;14.66;65.7;0.8;9.12;1.607;6.5;0.048;"{""calcium"":55.0,""eisen"":4.0,""kalium"":371.0,""kupfer"":0.437,""magnesium"":144.0,""mangan"":4.019,""natrium"":19.0,""phosphor"":452.0,""selen"":34.0,""vitamin_a"":0.0,""vitamin_b1"":0.692,""vitamin_b12"":0.0,""vitamin_b2"":0.125,""vitamin_b3"":1.474,""vitamin_b5"":0.201,""vitamin_b6"":0.125,""vitamin_b9"":32.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.7,""vitamin_k"":3.2,""zink"":3.2}"
170687;Buchweizenmehl;Buckwheat flour, whole-groat;;;335;12.62;70.59;2.6;3.1;0.677;10;0.028;"{""calcium"":41.0,""eisen"":4.06,""kalium"":577.0,""kupfer"":0.515,""magnesium"":251.0,""mangan"":2.03,""natrium"":11.0,""phosphor"":337.0,""selen"":5.7,""vitamin_a"":0.0,""vitamin_b1"":0.417,""vitamin_b12"":0.0,""vitamin_b2"":0.19,""vitamin_b3"":6.15,""vitamin_b5"":0.44,""vitamin_b6"":0.582,""vitamin_b9"":54.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.32,""vitamin_k"":7.0,""zink"":3.12}"
170290;Maismehl;Corn flour, whole-grain, yellow;;;361;6.93;76.85;0.64;3.86;0.543;7.3;0.013;"{""calcium"":7.0,""eisen"":2.38,""kalium"":315.0,""kupfer"":0.23,""magnesium"":93.0,""mangan"":0.46,""natrium"":5.0,""phosphor"":272.0,""selen"":15.4,""vitamin_a"":11.0,""vitamin_b1"":0.246,""vitamin_b12"":0.0,""vitamin_b2"":0.08,""vitamin_b3"":1.9,""vitamin_b5"":0.658,""vitamin_b6"":0.37,""vitamin_b9"":25.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.42,""vitamin_k"":0.3,""zink"":1.73}"
168898;Reismehl;Rice flour, brown;;;363;7.23;76.48;0.66;2.78;0.557;4.6;0.02;"{""calcium"":11.0,""eisen"":1.98,""kalium"":289.0,""kupfer"":0.23,""magnesium"":112.0,""mangan"":4.013,""natrium"":8.0,""phosphor"":337.0,""vitamin_b1"":0.443,""vitamin_b12"":0.0,""vitamin_b2"":0.08,""vitamin_b3"":6.34,""vitamin_b5"":1.591,""vitamin_b6"":0.736,""vitamin_b9"":16.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.6,""zink"":2.45}"
2261420;Mandelmehl;Flour, almond;;;577.625;26.244;16.249;0;50.23;0;9.266;0.002;"{""calcium"":232.3,""eisen"":3.225,""kalium"":666.8,""kupfer"":0.9753,""magnesium"":251.1,""mangan"":1.813,""natrium"":0.8944,""phosphor"":512.1,""selen"":0.7419,""vitamin_b1"":0.1125,""vitamin_b2"":0.7475,""vitamin_b3"":3.998,""vitamin_b6"":0.09988,""vitamin_b7"":69.09,""vitamin_b9"":37.83,""zink"":2.795}"
2515382;Kokosmehl;Flour, coconut;;;423.627;16.139;58.903;0;15.28;13.999;34.24;0.117;"{""calcium"":35.98,""eisen"":8.018,""kalium"":2088.0,""kupfer"":2.081,""magnesium"":247.7,""mangan"":5.293,""natrium"":46.94,""phosphor"":507.2,""selen"":26.76,""zink"":3.698}"
174288;Kichererbsenmehl;Chickpea flour (besan);;;387;22.39;57.82;10.85;6.69;0.693;10.8;0.16;"{""calcium"":45.0,""eisen"":4.86,""kalium"":846.0,""kupfer"":0.912,""magnesium"":166.0,""mangan"":1.6,""natrium"":64.0,""phosphor"":318.0,""selen"":8.3,""vitamin_a"":2.0,""vitamin_b1"":0.486,""vitamin_b12"":0.0,""vitamin_b2"":0.106,""vitamin_b3"":1.762,""vitamin_b5"":0.606,""vitamin_b6"":0.492,""vitamin_b9"":437.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.83,""vitamin_k"":9.1,""zink"":2.81}"
174273;Sojamehl;Soy flour, full-fat, raw;;;434;37.81;31.92;7.5;20.65;2.987;9.6;0.033;"{""calcium"":206.0,""eisen"":6.37,""kalium"":2515.0,""kupfer"":2.92,""magnesium"":429.0,""mangan"":2.275,""natrium"":13.0,""phosphor"":494.0,""selen"":7.5,""vitamin_a"":6.0,""vitamin_b1"":0.581,""vitamin_b12"":0.0,""vitamin_b2"":1.16,""vitamin_b3"":4.32,""vitamin_b5"":1.59,""vitamin_b6"":0.461,""vitamin_b9"":345.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":1.95,""vitamin_k"":70.0,""zink"":3.92}"
169715;Hartweizengrieß;Semolina, enriched;;;360;12.68;72.83;0;1.05;0.15;3.9;0.003;"{""calcium"":17.0,""eisen"":4.36,""kalium"":186.0,""kupfer"":0.189,""magnesium"":47.0,""mangan"":0.619,""natrium"":1.0,""phosphor"":136.0,""selen"":89.4,""vitamin_a"":0.0,""vitamin_b1"":0.811,""vitamin_b12"":0.0,""vitamin_b2"":0.571,""vitamin_b3"":5.99,""vitamin_b5"":0.58,""vitamin_b6"":0.103,""vitamin_b9"":183.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.26,""zink"":1.05}"
169698;Speisestärke Mais;Cornstarch;;;381;0.26;91.27;0;0.05;0.009;0.9;0.023;"{""calcium"":2.0,""eisen"":0.47,""kalium"":3.0,""kupfer"":0.05,""magnesium"":3.0,""mangan"":0.053,""natrium"":9.0,""phosphor"":13.0,""selen"":2.8,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.06}"
168446;Speisestärke Kartoffel;Potato flour;;;357;6.9;83.1;3.52;0.34;0.09;5.9;0.138;"{""calcium"":65.0,""eisen"":1.38,""kalium"":1001.0,""kupfer"":0.197,""magnesium"":65.0,""mangan"":0.313,""natrium"":55.0,""phosphor"":168.0,""selen"":1.1,""vitamin_a"":0.0,""vitamin_b1"":0.228,""vitamin_b12"":0.0,""vitamin_b2"":0.051,""vitamin_b3"":3.507,""vitamin_b5"":0.474,""vitamin_b6"":0.769,""vitamin_b9"":25.0,""vitamin_c"":3.8,""vitamin_d"":0.0,""vitamin_e"":0.25,""vitamin_k"":0.0,""zink"":0.54}"
172805;Backpulver;Leavening agents, baking powder, low-sodium;;;97;0.1;46.9;0;0.4;0.073;2.2;0.225;"{""calcium"":4332.0,""eisen"":8.17,""kalium"":10100.0,""kupfer"":0.019,""magnesium"":29.0,""mangan"":0.42,""natrium"":90.0,""phosphor"":6869.0,""selen"":0.2,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.72}"
175040;Natron;Leavening agents, baking soda;;;0;0;0;0;0;0;0;68.4;"{""calcium"":0.0,""eisen"":0.0,""kalium"":0.0,""kupfer"":0.0,""magnesium"":0.0,""mangan"":0.0,""natrium"":27360.0,""phosphor"":0.0,""selen"":0.2,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.0}"
175042;Hefe frisch;Leavening agents, yeast, baker's, compressed;;;105;8.4;18.1;0;1.9;0.243;8.1;0.075;"{""calcium"":19.0,""eisen"":3.25,""kalium"":601.0,""kupfer"":0.148,""magnesium"":40.0,""mangan"":0.2,""natrium"":30.0,""phosphor"":336.0,""selen"":8.1,""vitamin_a"":0.0,""vitamin_b1"":1.88,""vitamin_b12"":0.01,""vitamin_b2"":1.13,""vitamin_b3"":12.3,""vitamin_b5"":4.9,""vitamin_b6"":0.43,""vitamin_b9"":785.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":9.97}"
175043;Hefe trocken;Leavening agents, yeast, baker's, active dry;;;325;40.44;41.22;0;7.61;1.001;26.9;0.128;"{""calcium"":30.0,""eisen"":2.17,""kalium"":955.0,""kupfer"":0.436,""magnesium"":54.0,""mangan"":0.312,""natrium"":51.0,""phosphor"":637.0,""selen"":7.9,""vitamin_a"":0.0,""vitamin_b1"":10.99,""vitamin_b12"":0.07,""vitamin_b2"":4.0,""vitamin_b3"":40.2,""vitamin_b5"":13.5,""vitamin_b6"":1.5,""vitamin_b9"":2340.0,""vitamin_c"":0.3,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.4,""zink"":7.94}"
175041;Weinstein (Cream of Tartar);Leavening agents, cream of tartar;;;258;0;61.5;0;0;0;0.2;0.13;"{""calcium"":8.0,""eisen"":3.72,""kalium"":16500.0,""kupfer"":0.195,""magnesium"":2.0,""mangan"":0.205,""natrium"":52.0,""phosphor"":5.0,""selen"":0.2,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.42}"
168147;Gluten Weizen;Vital wheat gluten;;;370;75.16;13.79;0;1.85;0.272;0.6;0.073;"{""calcium"":142.0,""eisen"":5.2,""kalium"":100.0,""kupfer"":0.182,""magnesium"":25.0,""natrium"":29.0,""phosphor"":260.0,""selen"":39.7,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.85}"
169593;Kakaopulver;Cocoa, dry powder, unsweetened;;;228;19.6;57.9;1.75;13.7;8.07;37;0.053;"{""calcium"":128.0,""eisen"":13.86,""kalium"":1524.0,""kupfer"":3.788,""magnesium"":499.0,""mangan"":3.837,""natrium"":21.0,""phosphor"":734.0,""selen"":14.3,""vitamin_a"":0.0,""vitamin_b1"":0.078,""vitamin_b12"":0.0,""vitamin_b2"":0.241,""vitamin_b3"":2.185,""vitamin_b5"":0.254,""vitamin_b6"":0.118,""vitamin_b9"":32.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.1,""vitamin_k"":2.5,""zink"":6.81}"
173471;Vanilleextrakt;Vanilla extract;;;288;0.06;12.65;12.65;0.06;0.01;0;0.023;"{""calcium"":11.0,""eisen"":0.12,""kalium"":148.0,""kupfer"":0.072,""magnesium"":12.0,""mangan"":0.23,""natrium"":9.0,""phosphor"":6.0,""selen"":0.0,""vitamin_a"":0.0,""vitamin_b1"":0.011,""vitamin_b12"":0.0,""vitamin_b2"":0.095,""vitamin_b3"":0.425,""vitamin_b5"":0.035,""vitamin_b6"":0.026,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.11}"
169599;Gelatine;Gelatins, dry powder, unsweetened;;;335;85.6;0;0;0.1;0.07;0;0.49;"{""calcium"":55.0,""eisen"":1.11,""kalium"":16.0,""kupfer"":2.161,""magnesium"":22.0,""mangan"":0.105,""natrium"":196.0,""phosphor"":39.0,""selen"":39.5,""vitamin_a"":0.0,""vitamin_b1"":0.025,""vitamin_b12"":0.0,""vitamin_b2"":0.23,""vitamin_b3"":0.085,""vitamin_b5"":0.125,""vitamin_b6"":0.007,""vitamin_b9"":30.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.14}"
172420;Linsen rot;Lentils, raw;;;352;24.63;63.35;2.03;1.06;0.154;10.7;0.015;"{""calcium"":35.0,""eisen"":6.51,""kalium"":677.0,""kupfer"":0.754,""magnesium"":47.0,""mangan"":1.393,""natrium"":6.0,""phosphor"":281.0,""selen"":0.1,""vitamin_a"":2.0,""vitamin_b1"":0.873,""vitamin_b12"":0.0,""vitamin_b2"":0.211,""vitamin_b3"":2.605,""vitamin_b5"":2.14,""vitamin_b6"":0.54,""vitamin_b9"":479.0,""vitamin_c"":4.5,""vitamin_d"":0.0,""vitamin_e"":0.49,""vitamin_k"":5.0,""zink"":3.27}"
168427;Linsen grün;Lentils, sprouted, raw;;;106;8.96;22.14;0;0.55;0.057;0;0.028;"{""calcium"":25.0,""eisen"":3.21,""kalium"":322.0,""kupfer"":0.352,""magnesium"":37.0,""mangan"":0.506,""natrium"":11.0,""phosphor"":173.0,""selen"":0.6,""vitamin_a"":2.0,""vitamin_b1"":0.228,""vitamin_b12"":0.0,""vitamin_b2"":0.128,""vitamin_b3"":1.128,""vitamin_b5"":0.578,""vitamin_b6"":0.19,""vitamin_b9"":100.0,""vitamin_c"":16.5,""vitamin_d"":0.0,""zink"":1.51}"
174284;Linsen Beluga;Lentils, pink or red, raw;;;358;23.91;63.1;0;2.17;0.379;10.8;0.018;"{""calcium"":48.0,""eisen"":7.39,""kalium"":668.0,""kupfer"":1.303,""magnesium"":59.0,""mangan"":1.716,""natrium"":7.0,""phosphor"":294.0,""selen"":0.0,""vitamin_a"":3.0,""vitamin_b1"":0.51,""vitamin_b12"":0.0,""vitamin_b2"":0.106,""vitamin_b3"":1.495,""vitamin_b5"":0.348,""vitamin_b6"":0.403,""vitamin_b9"":204.0,""vitamin_c"":1.7,""vitamin_d"":0.0,""zink"":3.6}"
175254;Linsen Berg;Lentils, mature seeds, cooked, boiled, with salt;;;114;9.02;19.54;1.8;0.38;0.053;7.9;0.595;"{""calcium"":19.0,""eisen"":3.33,""kalium"":369.0,""kupfer"":0.251,""magnesium"":36.0,""mangan"":0.494,""natrium"":238.0,""phosphor"":180.0,""selen"":2.8,""vitamin_a"":0.0,""vitamin_b1"":0.169,""vitamin_b12"":0.0,""vitamin_b2"":0.073,""vitamin_b3"":1.06,""vitamin_b5"":0.638,""vitamin_b6"":0.178,""vitamin_b9"":181.0,""vitamin_c"":1.5,""vitamin_d"":0.0,""vitamin_e"":0.11,""vitamin_k"":1.7,""zink"":1.27}"
2644282;Kichererbsen trocken;Chickpeas, (garbanzo beans, bengal gram), dry;;;371.995;21.275;60.358;0;6.274;0;0;0.022;"{""calcium"":111.1,""eisen"":5.094,""kalium"":1074.0,""kupfer"":0.8041,""magnesium"":134.8,""mangan"":3.581,""natrium"":8.779,""phosphor"":353.1,""zink"":3.124}"
173800;Kichererbsen Dose;Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, drained solids;;;139;7.05;22.53;4.01;2.77;0.214;6.4;0.615;"{""calcium"":45.0,""eisen"":1.07,""kalium"":126.0,""kupfer"":0.253,""magnesium"":26.0,""mangan"":0.846,""natrium"":246.0,""phosphor"":85.0,""selen"":3.1,""vitamin_a"":1.0,""vitamin_b1"":0.027,""vitamin_b12"":0.0,""vitamin_b2"":0.015,""vitamin_b3"":0.14,""vitamin_b6"":0.116,""vitamin_b9"":48.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":0.29,""vitamin_k"":3.4,""zink"":0.63}"
173744;Kidneybohnen trocken;Beans, kidney, red, mature seeds, raw;;;337;22.53;61.29;2.1;1.06;0.154;15.2;0.03;"{""calcium"":83.0,""eisen"":6.69,""kalium"":1359.0,""kupfer"":0.699,""magnesium"":138.0,""mangan"":1.111,""natrium"":12.0,""phosphor"":406.0,""selen"":3.2,""vitamin_a"":0.0,""vitamin_b1"":0.608,""vitamin_b12"":0.0,""vitamin_b2"":0.215,""vitamin_b3"":2.11,""vitamin_b5"":0.78,""vitamin_b6"":0.397,""vitamin_b9"":394.0,""vitamin_c"":4.5,""vitamin_d"":0.0,""vitamin_e"":0.21,""vitamin_k"":5.6,""zink"":2.79}"
175195;Kidneybohnen Dose;Beans, kidney, red, mature seeds, canned, solids and liquids;;;81;5.22;14.83;1.85;0.36;0.125;4.3;0.64;"{""calcium"":29.0,""eisen"":1.25,""kalium"":260.0,""kupfer"":0.147,""magnesium"":30.0,""mangan"":0.291,""natrium"":256.0,""phosphor"":106.0,""selen"":1.1,""vitamin_a"":0.0,""vitamin_b1"":0.106,""vitamin_b12"":0.0,""vitamin_b2"":0.067,""vitamin_b3"":0.494,""vitamin_b5"":0.13,""vitamin_b6"":0.08,""vitamin_b9"":23.0,""vitamin_c"":0.8,""vitamin_d"":0.0,""vitamin_e"":0.02,""vitamin_k"":4.1,""zink"":0.62}"
175202;Weiße Bohnen;Beans, white, mature seeds, raw;;;333;23.36;60.27;2.11;0.85;0.219;15.2;0.04;"{""calcium"":240.0,""eisen"":10.44,""kalium"":1795.0,""kupfer"":0.984,""magnesium"":190.0,""mangan"":1.796,""natrium"":16.0,""phosphor"":301.0,""selen"":12.8,""vitamin_a"":0.0,""vitamin_b1"":0.437,""vitamin_b12"":0.0,""vitamin_b2"":0.146,""vitamin_b3"":0.479,""vitamin_b5"":0.732,""vitamin_b6"":0.318,""vitamin_b9"":388.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.21,""vitamin_k"":5.6,""zink"":3.67}"
175204;Cannellini Bohnen;Beans, white, mature seeds, canned;;;114;7.26;21.2;0.29;0.29;0.074;4.8;0.85;"{""calcium"":73.0,""eisen"":2.99,""kalium"":454.0,""kupfer"":0.232,""magnesium"":51.0,""mangan"":0.515,""natrium"":340.0,""phosphor"":91.0,""selen"":1.6,""vitamin_a"":0.0,""vitamin_b1"":0.096,""vitamin_b12"":0.0,""vitamin_b2"":0.037,""vitamin_b3"":0.113,""vitamin_b5"":0.185,""vitamin_b6"":0.075,""vitamin_b9"":65.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.79,""vitamin_k"":2.9,""zink"":1.12}"
173734;Schwarze Bohnen;Beans, black, mature seeds, raw;;;341;21.6;62.36;2.12;1.42;0.366;15.5;0.013;"{""calcium"":123.0,""eisen"":5.02,""kalium"":1483.0,""kupfer"":0.841,""magnesium"":171.0,""mangan"":1.06,""natrium"":5.0,""phosphor"":352.0,""selen"":3.2,""vitamin_a"":0.0,""vitamin_b1"":0.9,""vitamin_b12"":0.0,""vitamin_b2"":0.193,""vitamin_b3"":1.955,""vitamin_b5"":0.899,""vitamin_b6"":0.286,""vitamin_b9"":444.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.21,""vitamin_k"":5.6,""zink"":3.65}"
170086;Pintobohnen;Beans, pinto, mature seeds, sprouted, raw;;;62;5.25;11.6;0;0.9;0.109;0;0.383;"{""calcium"":43.0,""eisen"":1.97,""kalium"":307.0,""kupfer"":0.32,""magnesium"":53.0,""mangan"":0.366,""natrium"":153.0,""phosphor"":94.0,""selen"":0.6,""vitamin_a"":0.0,""vitamin_b1"":0.23,""vitamin_b12"":0.0,""vitamin_b2"":0.175,""vitamin_b3"":2.28,""vitamin_b5"":0.74,""vitamin_b6"":0.171,""vitamin_b9"":118.0,""vitamin_c"":21.7,""vitamin_d"":0.0,""zink"":0.5}"
