fdc_id;name_de;name_en;brand;ingredients_en;kcal;protein;carbs;sugar;fat;satfat;fiber;salt;micronutrients_json
173342;;Macaroni and cheese, frozen entree;;;149;5.6;17.28;1.53;6.41;2.608;1.1;0.725;"{""calcium"":114.0,""eisen"":0.57,""kalium"":95.0,""kupfer"":0.051,""magnesium"":17.0,""mangan"":0.216,""natrium"":290.0,""phosphor"":119.0,""selen"":18.5,""vitamin_a"":47.0,""vitamin_b1"":0.054,""vitamin_b12"":0.12,""vitamin_b2"":0.057,""vitamin_b3"":0.739,""vitamin_b5"":0.388,""vitamin_b6"":0.042,""vitamin_b9"":7.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.25,""vitamin_k"":5.1,""zink"":0.8}"
169774;;Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared;;;297;13.1;52.06;5.04;4.03;0.409;2;2.168;"{""calcium"":202.0,""eisen"":1.81,""kalium"":203.0,""kupfer"":0.168,""magnesium"":35.0,""natrium"":867.0,""phosphor"":403.0,""selen"":38.1,""vitamin_a"":30.0,""vitamin_b1"":0.54,""vitamin_b12"":0.4,""vitamin_b2"":0.383,""vitamin_b3"":4.118,""vitamin_b6"":0.117,""vitamin_b9"":138.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.56,""vitamin_k"":2.2,""zink"":1.34}"
169776;;Macaroni or noodles with cheese, microwaveable, unprepared;;;388;11.48;70.75;8.2;6.56;2.814;1.6;2.255;"{""calcium"":328.0,""eisen"":2.36,""kalium"":348.0,""kupfer"":0.193,""magnesium"":49.0,""natrium"":902.0,""phosphor"":328.0,""selen"":47.5,""vitamin_a"":99.0,""vitamin_b1"":1.04,""vitamin_b12"":0.77,""vitamin_b2"":0.626,""vitamin_b3"":3.882,""vitamin_b6"":0.142,""vitamin_b9"":204.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.13,""vitamin_k"":0.2,""zink"":1.23}"
168904;;Macaroni, vegetable, enriched, cooked;;;128;4.53;26.61;1.15;0.11;0.016;4.3;0.015;"{""calcium"":11.0,""eisen"":0.49,""kalium"":31.0,""kupfer"":0.092,""magnesium"":19.0,""mangan"":0.986,""natrium"":6.0,""phosphor"":50.0,""selen"":19.8,""vitamin_a"":5.0,""vitamin_b1"":0.112,""vitamin_b12"":0.0,""vitamin_b2"":0.061,""vitamin_b3"":1.071,""vitamin_b5"":0.35,""vitamin_b6"":0.024,""vitamin_b9"":65.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.21,""vitamin_k"":0.3,""zink"":0.44}"
168903;;Macaroni, vegetable, enriched, dry;;;367;13.14;74.88;0;1.04;0.15;4.3;0.108;"{""calcium"":34.0,""eisen"":4.28,""kalium"":285.0,""kupfer"":0.2,""magnesium"":46.0,""mangan"":3.846,""natrium"":43.0,""phosphor"":116.0,""vitamin_a"":8.0,""vitamin_b1"":1.032,""vitamin_b12"":0.0,""vitamin_b2"":0.525,""vitamin_b3"":7.328,""vitamin_b5"":0.752,""vitamin_b6"":0.129,""vitamin_b9"":278.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""zink"":0.76}"
169400;;Malabar spinach, cooked;;;23;2.98;2.71;0;0.78;0;2.1;0.138;"{""calcium"":124.0,""eisen"":1.48,""kalium"":256.0,""kupfer"":0.111,""magnesium"":48.0,""mangan"":0.255,""natrium"":55.0,""phosphor"":36.0,""selen"":0.9,""vitamin_a"":58.0,""vitamin_b1"":0.106,""vitamin_b12"":0.0,""vitamin_b2"":0.129,""vitamin_b3"":0.787,""vitamin_b5"":0.135,""vitamin_b6"":0.086,""vitamin_b9"":114.0,""vitamin_c"":5.9,""vitamin_d"":0.0,""zink"":0.3}"
174863;;Malt beverage, includes non-alcoholic beer;;;37;0.21;8.05;8.05;0.12;0.024;0;0.033;"{""calcium"":7.0,""eisen"":0.06,""kalium"":8.0,""kupfer"":0.008,""magnesium"":7.0,""mangan"":0.013,""natrium"":13.0,""phosphor"":16.0,""selen"":1.2,""vitamin_a"":0.0,""vitamin_b1"":0.016,""vitamin_b12"":0.02,""vitamin_b2"":0.048,""vitamin_b3"":1.113,""vitamin_b5"":0.037,""vitamin_b6"":0.027,""vitamin_b9"":14.0,""vitamin_c"":0.5,""vitamin_d"":0.0,""vitamin_e"":0.0,""vitamin_k"":0.0,""zink"":0.02}"
169909;;Mammy-apple, (mamey), raw;;;51;0.5;12.5;0;0.5;0.136;3;0.038;"{""calcium"":11.0,""eisen"":0.7,""kalium"":47.0,""kupfer"":0.086,""magnesium"":16.0,""natrium"":15.0,""phosphor"":11.0,""selen"":0.6,""vitamin_a"":12.0,""vitamin_b1"":0.02,""vitamin_b12"":0.0,""vitamin_b2"":0.04,""vitamin_b3"":0.4,""vitamin_b5"":0.103,""vitamin_b6"":0.1,""vitamin_b9"":14.0,""vitamin_c"":14.0,""zink"":0.1}"
167785;;Mango nectar, canned;;;51;0.11;13.12;12.45;0.06;0.014;0.3;0.013;"{""calcium"":17.0,""eisen"":0.36,""kalium"":24.0,""kupfer"":0.015,""magnesium"":3.0,""mangan"":0.028,""natrium"":5.0,""phosphor"":2.0,""selen"":0.4,""vitamin_a"":35.0,""vitamin_b1"":0.003,""vitamin_b12"":0.0,""vitamin_b2"":0.003,""vitamin_b3"":0.08,""vitamin_b5"":0.07,""vitamin_b6"":0.015,""vitamin_b9"":7.0,""vitamin_c"":15.2,""vitamin_d"":0.0,""vitamin_e"":0.21,""vitamin_k"":0.8,""zink"":0.02}"
169091;;Mango, dried, sweetened;;;319;2.45;78.58;66.27;1.18;0.287;2.4;0.405;"{""calcium"":0.0,""eisen"":0.23,""kalium"":279.0,""kupfer"":0.3,""magnesium"":20.0,""mangan"":10.0,""natrium"":162.0,""phosphor"":50.0,""selen"":2.1,""vitamin_a"":67.0,""vitamin_b1"":0.062,""vitamin_b12"":0.0,""vitamin_b2"":0.085,""vitamin_b3"":2.0,""vitamin_b6"":0.334,""vitamin_b9"":68.0,""vitamin_c"":42.3,""vitamin_d"":0.0,""vitamin_e"":4.02,""vitamin_k"":13.2,""zink"":0.3}"
169910;;Mangos, raw;;;60;0.82;14.98;13.66;0.38;0.092;1.6;0.003;"{""calcium"":11.0,""eisen"":0.16,""kalium"":168.0,""kupfer"":0.111,""magnesium"":10.0,""mangan"":0.063,""natrium"":1.0,""phosphor"":14.0,""selen"":0.6,""vitamin_a"":54.0,""vitamin_b1"":0.028,""vitamin_b12"":0.0,""vitamin_b2"":0.038,""vitamin_b3"":0.669,""vitamin_b5"":0.197,""vitamin_b6"":0.119,""vitamin_b9"":43.0,""vitamin_c"":36.4,""vitamin_d"":0.0,""vitamin_e"":0.9,""vitamin_k"":4.2,""zink"":0.09}"
169090;;Mangosteen, canned, syrup pack;;;73;0.41;17.91;0;0.58;0;1.8;0.018;"{""calcium"":12.0,""eisen"":0.3,""kalium"":48.0,""kupfer"":0.069,""magnesium"":13.0,""mangan"":0.102,""natrium"":7.0,""phosphor"":8.0,""vitamin_a"":2.0,""vitamin_b1"":0.054,""vitamin_b12"":0.0,""vitamin_b2"":0.054,""vitamin_b3"":0.286,""vitamin_b5"":0.032,""vitamin_b6"":0.018,""vitamin_b9"":31.0,""vitamin_c"":2.9,""vitamin_d"":0.0,""zink"":0.21}"
167766;;Maraschino cherries, canned, drained;;;165;0.22;41.97;38.77;0.21;0.039;3.2;0.01;"{""calcium"":54.0,""eisen"":0.43,""kalium"":21.0,""kupfer"":0.143,""magnesium"":4.0,""mangan"":0.012,""natrium"":4.0,""phosphor"":3.0,""selen"":0.2,""vitamin_a"":2.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.004,""vitamin_b5"":0.054,""vitamin_b6"":0.005,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":0.05,""vitamin_k"":1.5,""zink"":0.26}"
173589;;Margarine Spread, 40-49% fat, tub;;;401;0.27;0;0;44.46;11.055;0;1.79;"{""calcium"":2.0,""eisen"":0.06,""kalium"":17.0,""kupfer"":0.009,""magnesium"":1.0,""mangan"":0.005,""natrium"":716.0,""phosphor"":4.0,""selen"":0.0,""vitamin_b1"":0.003,""vitamin_b2"":0.003,""vitamin_b3"":0.004,""vitamin_b5"":0.03,""vitamin_b6"":0.007,""vitamin_b9"":1.0,""vitamin_c"":0.0,""vitamin_d"":11.8,""vitamin_e"":3.94,""zink"":0.02}"
173587;;Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils;;;717;0.16;0.7;0;80.71;15.189;0;1.635;"{""calcium"":3.0,""eisen"":0.12,""kalium"":18.0,""magnesium"":1.0,""natrium"":654.0,""phosphor"":5.0,""vitamin_b1"":0.012,""vitamin_b2"":0.0,""vitamin_b3"":0.003,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":1.0,""vitamin_e"":5.23,""vitamin_k"":75.0,""zink"":0.11}"
171432;;Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils);;;730;0.41;1.39;0;80.32;11.648;0;1.785;"{""natrium"":714.0,""vitamin_e"":26.63}"
173605;;Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries;;;714;1.9;0;0;80.2;20.442;0;2.198;"{""calcium"":66.0,""eisen"":0.0,""kalium"":94.0,""kupfer"":0.0,""magnesium"":6.0,""natrium"":879.0,""phosphor"":51.0,""selen"":0.0,""vitamin_a"":1032.0,""vitamin_b1"":0.022,""vitamin_b12"":0.21,""vitamin_b2"":0.081,""vitamin_b3"":0.05,""vitamin_b5"":0.187,""vitamin_b6"":0.019,""vitamin_b9"":3.0,""vitamin_c"":0.4,""vitamin_d"":0.0,""vitamin_e"":4.6,""vitamin_k"":106.2,""zink"":0.0}"
172369;;Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy;;;714;0.18;0.71;0;80;16.321;0;2.215;"{""calcium"":3.0,""eisen"":0.12,""kalium"":18.0,""magnesium"":1.0,""natrium"":886.0,""phosphor"":5.0,""vitamin_b1"":0.012,""vitamin_b12"":0.21,""vitamin_b2"":0.0,""vitamin_b3"":0.003,""vitamin_b5"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":1.0,""vitamin_e"":6.23,""vitamin_k"":75.0,""zink"":0.11}"
171431;;Margarine, margarine-like vegetable oil spread, 67-70% fat, tub;;;606;0.07;0.59;0;68.29;16.688;0;1.34;"{""natrium"":536.0,""vitamin_e"":13.0}"
173588;;Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick;;;628;0.26;1.53;0;70.22;13.631;0;1.75;"{""calcium"":7.0,""eisen"":0.12,""kalium"":46.0,""magnesium"":2.0,""mangan"":0.014,""natrium"":700.0,""phosphor"":10.0,""vitamin_b1"":0.052,""vitamin_b2"":0.025,""vitamin_b5"":0.001,""vitamin_b6"":0.003,""vitamin_b9"":1.0,""vitamin_e"":5.59,""zink"":0.06}"
172346;;Margarine, regular, 80% fat, composite, stick, with salt;;;717;0.16;0.7;0;80.71;15.189;0;1.878;"{""calcium"":3.0,""eisen"":0.06,""kalium"":18.0,""kupfer"":0.0,""magnesium"":3.0,""natrium"":751.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.037,""vitamin_b3"":0.023,""vitamin_b5"":0.0,""vitamin_b6"":0.009,""vitamin_b9"":1.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":9.0,""vitamin_k"":93.0,""zink"":0.0}"
171435;;Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D;;;717;0.16;0.7;0;80.71;15.189;0;1.878;"{""calcium"":3.0,""eisen"":0.06,""kalium"":18.0,""kupfer"":0.0,""magnesium"":3.0,""natrium"":751.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.037,""vitamin_b3"":0.023,""vitamin_b6"":0.009,""vitamin_b9"":1.0,""vitamin_c"":0.2,""vitamin_d"":10.7,""vitamin_e"":9.0,""vitamin_k"":93.0,""zink"":0.0}"
173585;;Margarine, regular, 80% fat, composite, stick, without salt;;;717;0.16;0.7;0;80.71;15.189;0;0.005;"{""calcium"":3.0,""eisen"":0.06,""kalium"":18.0,""kupfer"":0.0,""magnesium"":3.0,""natrium"":2.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.037,""vitamin_b3"":0.023,""vitamin_b6"":0.009,""vitamin_b9"":1.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":9.0,""vitamin_k"":93.0,""zink"":0.0}"
171040;;Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D;;;717;0.16;0.7;0;80.71;15.189;0;0.005;"{""calcium"":3.0,""eisen"":0.06,""kalium"":18.0,""kupfer"":0.0,""magnesium"":3.0,""natrium"":2.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.037,""vitamin_b3"":0.023,""vitamin_b6"":0.009,""vitamin_b9"":1.0,""vitamin_c"":0.2,""vitamin_d"":10.7,""vitamin_e"":9.0,""vitamin_k"":93.0,""zink"":0.0}"
172347;;Margarine, regular, 80% fat, composite, tub, with salt;;;713;0.22;0.75;0;80.17;14.224;0;1.643;"{""calcium"":3.0,""eisen"":0.0,""kalium"":17.0,""kupfer"":0.0,""magnesium"":1.0,""mangan"":0.0,""natrium"":657.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.0,""vitamin_b12"":0.08,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.085,""vitamin_b6"":0.0,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":15.43,""vitamin_k"":91.7,""zink"":0.0}"
171436;;Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D;;;713;0.22;0.75;0;80.17;14.224;0;1.643;"{""calcium"":3.0,""eisen"":0.0,""kalium"":17.0,""kupfer"":0.0,""magnesium"":1.0,""mangan"":0.0,""natrium"":657.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.0,""vitamin_b12"":0.08,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b5"":0.085,""vitamin_b6"":0.0,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":10.7,""vitamin_e"":15.43,""vitamin_k"":91.7,""zink"":0.0}"
172349;;Margarine, regular, 80% fat, composite, tub, without salt;;;713;0.22;0.75;0;80.17;14.224;0;0.07;"{""calcium"":3.0,""eisen"":0.0,""kalium"":17.0,""kupfer"":0.0,""magnesium"":1.0,""natrium"":28.0,""phosphor"":5.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.0,""vitamin_b12"":0.08,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":15.43,""vitamin_k"":91.7,""zink"":0.0}"
171018;;Margarine, regular, hard, soybean (hydrogenated);;;719;0.9;0.9;0;80.5;16.7;0;2.358;"{""calcium"":30.0,""eisen"":0.0,""kalium"":42.0,""magnesium"":3.0,""natrium"":943.0,""phosphor"":23.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.037,""vitamin_b3"":0.023,""vitamin_b5"":0.084,""vitamin_b6"":0.009,""vitamin_b9"":1.0,""vitamin_c"":0.2,""vitamin_e"":3.1,""zink"":0.0}"
171415;;Margarine,spread, 35-39% fat, tub;;;349;0.23;1.52;0;37.98;8.656;0;1.46;"{""calcium"":6.0,""eisen"":0.04,""kalium"":51.0,""kupfer"":0.009,""magnesium"":1.0,""mangan"":0.005,""natrium"":584.0,""phosphor"":7.0,""selen"":0.0,""vitamin_a"":1348.0,""vitamin_b1"":0.003,""vitamin_b12"":0.06,""vitamin_b2"":0.003,""vitamin_b3"":0.004,""vitamin_b5"":0.03,""vitamin_b6"":0.384,""vitamin_b9"":3.0,""vitamin_c"":0.0,""vitamin_d"":17.5,""vitamin_e"":13.45,""vitamin_k"":74.6,""zink"":0.02}"
173599;;Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries;;;628;0;0;0;71;22.869;0;2.16;"{""calcium"":0.0,""eisen"":0.0,""kalium"":0.0,""kupfer"":0.0,""magnesium"":0.0,""natrium"":864.0,""phosphor"":0.0,""selen"":0.0,""vitamin_a"":0.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_e"":6.13,""vitamin_k"":43.0,""zink"":0.0}"
172352;;Margarine-like spread with yogurt, 70% fat, stick, with salt;;;630;0.3;0.5;0;70;13.3;0;1.475;"{""calcium"":20.0,""eisen"":0.01,""kalium"":25.0,""kupfer"":0.002,""magnesium"":2.0,""natrium"":590.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.005,""vitamin_b12"":0.06,""vitamin_b2"":0.02,""vitamin_b3"":0.01,""vitamin_b6"":0.05,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":5.0,""vitamin_k"":93.0,""zink"":0.1}"
173586;;Margarine-like spread with yogurt, approximately 40% fat, tub, with salt;;;330;2;2;0;35;7;0;1.575;"{""calcium"":50.0,""eisen"":0.02,""kalium"":64.0,""kupfer"":0.004,""magnesium"":5.0,""natrium"":630.0,""phosphor"":39.0,""selen"":1.0,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.15,""vitamin_b2"":0.06,""vitamin_b3"":0.03,""vitamin_b6"":0.01,""vitamin_b9"":3.0,""vitamin_c"":0.2,""vitamin_d"":0.0,""vitamin_e"":5.0,""vitamin_k"":93.0,""zink"":0.24}"
171035;;Margarine-like spread, BENECOL Light Spread;;;357;0;5.71;0;38.71;4.77;0;1.675;"{""calcium"":4.0,""eisen"":0.0,""kalium"":4.0,""kupfer"":0.0,""magnesium"":1.0,""mangan"":0.0,""natrium"":670.0,""phosphor"":4.0,""vitamin_a"":1370.0,""vitamin_b1"":0.012,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_e"":37.22,""vitamin_k"":56.5,""zink"":0.0}"
172372;;Margarine-like spread, SMART BALANCE Light Buttery Spread;;;337;0.02;1.98;0;36.41;10.087;0;1.45;"{""calcium"":3.0,""eisen"":0.0,""kalium"":32.0,""kupfer"":0.0,""magnesium"":1.0,""mangan"":0.0,""natrium"":580.0,""phosphor"":1.0,""vitamin_a"":1433.0,""vitamin_b1"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_e"":15.75,""vitamin_k"":46.8,""zink"":0.0}"
173610;;Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil);;;605;0.13;0.16;0;70.95;19.83;0;1.823;"{""kalium"":71.0,""natrium"":729.0,""phosphor"":23.0,""vitamin_e"":11.78,""vitamin_k"":52.5}"
172371;;Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil;;;583;0.14;0.14;0;64.63;16.69;0;1.615;"{""kalium"":28.0,""natrium"":646.0,""phosphor"":4.0,""vitamin_e"":19.34,""vitamin_k"":55.5}"
173609;;Margarine-like spread, SMART BEAT Smart Squeeze;;;47;0;7.1;1;2.1;0.31;0;2.073;"{""kalium"":26.0,""natrium"":829.0,""phosphor"":0.0,""vitamin_e"":0.2,""vitamin_k"":4.2}"
173608;;Margarine-like spread, SMART BEAT Super Light without saturated fat;;;158;0;0;0;17.1;2.22;0;1.888;"{""kalium"":12.0,""natrium"":755.0,""phosphor"":0.0,""vitamin_e"":1.7,""vitamin_k"":12.3}"
171039;;Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D;;;535;0.6;0;0;59.17;10.042;0;1.963;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.0,""magnesium"":2.0,""natrium"":785.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":0.07,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b6"":0.006,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":10.7,""vitamin_e"":5.0,""vitamin_k"":101.3,""zink"":0.0}"
169052;;Margarine-like, butter-margarine blend, 80% fat, stick, without salt;;;718;0.9;0.6;0;80.7;26.904;0;0.07;"{""calcium"":28.0,""eisen"":0.09,""kalium"":37.0,""kupfer"":0.005,""magnesium"":2.0,""natrium"":28.0,""phosphor"":23.0,""selen"":0.5,""vitamin_a"":819.0,""vitamin_b1"":0.01,""vitamin_b12"":0.1,""vitamin_b2"":0.04,""vitamin_b3"":0.03,""vitamin_b6"":0.01,""vitamin_b9"":2.0,""vitamin_c"":0.1,""vitamin_d"":0.3,""vitamin_e"":5.0,""vitamin_k"":70.9,""zink"":0.02}"
172339;;Margarine-like, margarine-butter blend, soybean oil and butter;;;727;0.31;0.77;0;80.32;14.198;0;1.798;"{""calcium"":10.0,""eisen"":0.04,""kalium"":22.0,""kupfer"":0.01,""magnesium"":1.0,""mangan"":0.006,""natrium"":719.0,""phosphor"":10.0,""selen"":0.2,""vitamin_a"":819.0,""vitamin_b1"":0.009,""vitamin_b12"":0.0,""vitamin_b2"":0.023,""vitamin_b3"":0.022,""vitamin_b5"":0.041,""vitamin_b6"":0.009,""vitamin_b9"":2.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":3.88,""vitamin_k"":86.5,""zink"":0.03}"
172354;;Margarine-like, vegetable oil spread, 20% fat, with salt;;;175;0;0.4;0;19.5;2.87;0;1.833;"{""calcium"":0.0,""eisen"":0.0,""kalium"":25.0,""kupfer"":0.0,""magnesium"":1.0,""natrium"":733.0,""phosphor"":14.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":4.5,""vitamin_k"":70.9,""zink"":0.0}"
172355;;Margarine-like, vegetable oil spread, 20% fat, without salt;;;175;0;0.4;0;19.5;2.87;0;0;"{""calcium"":0.0,""eisen"":0.0,""kalium"":25.0,""kupfer"":0.0,""magnesium"":1.0,""natrium"":0.0,""phosphor"":14.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.0,""vitamin_b12"":0.0,""vitamin_b2"":0.0,""vitamin_b3"":0.0,""vitamin_b6"":0.0,""vitamin_b9"":0.0,""vitamin_c"":0.0,""vitamin_d"":0.0,""vitamin_e"":4.5,""vitamin_k"":93.0,""zink"":0.0}"
172348;;Margarine-like, vegetable oil spread, 60% fat, stick, with salt;;;537;0.12;0.69;0;60.39;10.884;0;1.963;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.008,""magnesium"":2.0,""mangan"":0.0,""natrium"":785.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":0.07,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b5"":0.059,""vitamin_b6"":0.006,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":5.0,""vitamin_k"":101.3,""zink"":0.0}"
171437;;Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D;;;537;0.12;0.69;0;60.39;10.884;0;1.963;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.008,""magnesium"":2.0,""natrium"":785.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":0.07,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b6"":0.006,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":10.7,""vitamin_e"":5.0,""vitamin_k"":101.3,""zink"":0.0}"
173583;;Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt;;;526;0.6;0;0;59.17;10.042;0;1.75;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.0,""magnesium"":2.0,""natrium"":700.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":0.07,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b5"":0.03,""vitamin_b6"":0.006,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":5.0,""vitamin_k"":101.3,""zink"":0.0}"
172350;;Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt;;;533;0.17;0.86;0;59.81;12.086;0;0.005;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.0,""magnesium"":2.0,""natrium"":2.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":10.8,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b6"":3.75,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":21.12,""vitamin_k"":101.3,""zink"":0.0}"
171041;;Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D;;;542;0.17;0.86;0;59.81;12.086;0;0.005;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.0,""magnesium"":2.0,""natrium"":2.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":10.8,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b6"":3.75,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":10.7,""vitamin_e"":21.12,""vitamin_k"":101.3,""zink"":0.0}"
173582;;Margarine-like, vegetable oil spread, 60% fat, tub, with salt;;;533;0.17;0.86;0;59.81;12.086;0;1.538;"{""calcium"":21.0,""eisen"":0.0,""kalium"":30.0,""kupfer"":0.0,""magnesium"":2.0,""natrium"":615.0,""phosphor"":16.0,""selen"":0.0,""vitamin_a"":819.0,""vitamin_b1"":0.007,""vitamin_b12"":10.8,""vitamin_b2"":0.026,""vitamin_b3"":0.016,""vitamin_b5"":0.001,""vitamin_b6"":3.75,""vitamin_b9"":1.0,""vitamin_c"":0.1,""vitamin_d"":0.0,""vitamin_e"":21.12,""vitamin_k"":101.3,""zink"":0.0}"
